Material;Descrição;Status;PP_TIPO_SACO_COLADO;PP_ALTURA_UTIL;PP_FACE;PP_PATCH;PP_FUNDO;PP_FUNDO_INF;PP_VALVULA;PP_PERFURADO_TUBEIRA;PP_PERFURADO_COLADEIRA;PP_FUROS_COLADEIRA;PP_DIAMETRO_FUROS_COLADEI;PP_NUMERO_FOLHAS;PP_PAPEL_EXTERNO;PP_GRAMATURA_EXTERNO;PP_PAPEL_2;PP_GRAMATURA_2;PP_PAPEL_3;PP_GRAMATURA_3;PP_PAPEL_4;PP_GRAMATURA_4;PP_PAPEL_5;PP_GRAMATURA_5;PP_PAPEL_INTERNO;PP_GRAMATURA_INTERNO;PP_TIP_PERF_FOL_EXT;PP_TIP_PERF_FOL_2;PP_TIP_PERF_FOL_3;PP_TIP_PERF_FOL_4;PP_TIP_PERF_FOL_5;PP_TIP_PERF_FOL_INT;PP_LARGURA_PEAD;PP_PERMEANCIA
544552;COLMI78x60 REBOCO EXTMANUAL 30KG 9008416;L;COLMI;455;380;X;110;110;110;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;770;20
544766;COLMI 78x60 MONOCAPA BASE 30KG 9008478;L;COLMI;455;380;X;110;110;110;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;770;20
544927;COLMI 76x60 REF GRAUT PLUS 25KG 9008343;L;COLMI;455;365;X;110;110;110;S;N;;;3;SDK;80;PAX;8;;;;;;;SAK;120;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;740;20
544935;COLMI 78x60 REB EXTROJETAV 30KG 9008314;L;COLMI;455;380;X;110;110;110;S;N;;;2;SAK;85;;;;;;;;;SAK;120;NANO PERF TOT;;;;;NANO PERF TOT;;20
545373;COLMI 76x60 SUPER GRAUTE 25KG 9000146;L;COLMI;455;365;X;110;110;110;S;N;;;3;SDK;80;PAX;8;;;;;;;SAK;120;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;740;20
545401;COLMI 78x66 MONOC CLASS SE 30KG 9008442;L;COLMI;515;375;X;110;110;110;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;120;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;760;20
546352;COLMI  82X68 1295 12K HIFILL;C;COLMI;520;400;X;120;;90;N;N;;;2;SAK;85;;;;;;;;;SAK;85;;;;;;;;70
546445;COLMI  96X73 1295 11K BALL CLAY 75000407;C;COLMI;560;470;X;130;;90;S;N;;;2;SAK;90;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;MIC PERF TOTAL;;98
546447;COLME 96X72 FLOBOND PLUS+;L;COLME;585;470;X;100;100;90;N;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;;;;;;;950;28
547511;COLMI 78x62 50 STERL SAND 25 2804-04;C;COLMI;470;380;X;115;;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;23
547553;COLMI 78x62 50 STERL SAND 55 2804-02;C;COLMI;470;380;X;115;;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;23
547557;COLMI 78X62 50 STERL SAND 45 2804-03;C;COLMI;470;380;X;115;;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;23
547642;COLMI  102x75  80194909 FALGEL 60;C;COLMI;600;495;X;115;;105;S;N;;;3;SBK;83;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1000;50
547682;COLMI 78x66 Minerale  9004750;L;COLMI;515;375;X;110;110;110;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;760;20
547779;COLMI  95X69 80194923 IMVITE 1016;C;COLMI;535;460;X;120;;105;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;930;55
547949;COLVA 70x58CIMENTICOLA FACHADAS 9009032R;L;COLVA;435;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
549548;COLVA 102x77 CIMENT PORTLAND 42,5R LOCAL;L;COLVA;620;500;X;110;110;110;S;S;80;1.00;3;SAK;70;SAK;70;;;;;;;SAK;70;MIC PERF TOTAL;MIC PERF TOTAL;;;;MIC PERF TOTAL;;45
550343;COLME 125x92  2198 07K SPHERE ONE 8.25;C;COLME;660;610;X;210;;140;N;N;;;2;SBK;83;;;;;;;;;SAK;85;;;;;;;;110
551088;COLME  119x100 CORN STARCH CODE 0102;L;COLME;815;585;C;145;145;145;S;N;;;3;SAK;76;SAK;76;;;;;;;SAK;76;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;100
551429;COLMI 104X80 80109035 TEXLIME HYDRATED;C;COLMI;635;510;X;127;;100;S;S;32;2.00;2;SBK;83;;;;;;;;;SAK;90;CILIN 2 TOT;;;;;CILIN 2 TOT;;100
551598;COLMI 95x70 80109036 16KG HYDRATED LIME;L;COLMI;560;460;X;105;105;105;S;S;32;2.00;2;SBK;83;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;110
554857;COLMI 92x70 RM010000201 CODE 65;L;COLMI;510;445;C;155;155;95;S;N;;;2;SBK;83;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;65
555330;COLMI 70X65 50 DUOPATCH 2709 07;C;COLMI;495;330;X;115;;115;S;S;40;1.50;3;BKI;83;PAX;8;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;670;22
555353;COLMI 70X67 55 MP GROUT 2709 02;C;COLMI;495;330;X;135;;115;S;S;40;1.50;3;SBK;83;PAX;8;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;670;22
555532;COLMI 70X65 DOT GROUT 2709 20;C;COLMI;495;330;X;115;;115;S;S;40;1.50;3;SBK;83;PAX;8;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;670;22
556709;COLME 142x128 9101 1124 NEUTRO 25KG;C;COLME;1050;700;C;150;150;150;N;N;;;3;SAK;90;PAF;20;;;;;;;SAK;90;;;;;;;1410;45
560859;COLMI 104x75 #814255 MANNER POLY 50LB;L;COLMI;570;510;X;145;145;145;N;N;;;2;SAK;85;;;;;;;;;SAK;85;;;;;;;;60
561457;COLMI  70x64 REBOQUIT 20KG 9008504 R;L;COLMI;485;340;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;690;20
561585;COLMI 70x62 FLEXIVEL ACIII 20KG 9000194R;C;COLMI;465;335;X;110;;110;S;N;;;3;SDK;70;PAX;10;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
561586;COLMI 74X58 80237672 25 LADDLE PRO H;C;COLMI;420;355;X;115;;115;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;85;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;720;28
561653;COLMI 70x56 PISPISINT BC20KG9008930R FLT;C;COLMI;425;335;D;110;;110;S;N;;;3;SDK;70;PAS;10;;;;;;;SAK;70;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;680;30
561889;COLMI 70x58 PIS PIS INT CZA20KG 9007175;C;COLMI;425;335;X;110;;110;S;N;;;3;SDK;70;PAX;10;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
561890;COLMI70x58 VARANDA E QUINT20KG 9008403 R;C;COLMI;425;335;X;110;;110;S;N;;;3;SDK;70;PAX;10;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
562000;COLVA 70x58 VARAN E QUIN 20KG 9008786 R;C;COLVA;425;335;X;110;;110;S;N;;;3;SDK;70;PAX;10;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
562060;COLMI70x56 REBOC PRONT IMAR20KG 9005471R;L;COLMI;415;335;X;110;110;110;S;N;;;2;SAK;70;;;;;;;;;SAK;70;NANO PERF TOT;;;;;NANO PERF TOT;;20
562062;COLMI 70x56 CHAPISCO COLAN 20KG 9008782R;L;COLMI;415;335;X;110;110;110;S;N;;;3;SAK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
562065;COLMI 70x58 PORC INT BCO 20KG 9008833R;L;COLMI;435;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
562096;COLMI 70x58 SUPER EXT 20KG 9008406 R;L;COLMI;425;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
562330;COLMI 70x56 MULT USO GERAL 20KG 9008445R;L;COLMI;415;335;X;110;110;110;S;N;;;3;SAK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
562335;COLMI 70x58 REBOQUIT 20KG 9008505 R;L;COLMI;435;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
562344;COLVA 70x56 VARAN E QUINT 20KG 9008786R;L;COLVA;415;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
563539;COLMI  70x64 REBOQUIT 20KG 9008500 R;L;COLMI;485;340;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;690;20
563606;COLMI 70x58 TECNO PORC INT20KG 9006047R;L;COLMI;425;335;X;110;110;110;S;N;;;3;SAK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
564062;COLMI70x58 REPARO ESTRUT20KG  9008563R;L;COLMI;435;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
564114;COLMI 70x58 MARM E GRAN INT20KG 9009013R;L;COLMI;435;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
564374;COLME 104x74 TOMEBAMBA PIZZA;C;COLME;565;510;C;140;;140;S;N;;;3;BKI;83;SAK;71;;;;;;;SAK;71;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;45
564375;COLME 104x74 ESTRELLA DE OCTUBRE PIZZA;C;COLME;565;510;C;140;;140;S;N;;;3;BKI;83;SAK;71;;;;;;;SAK;71;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;45
564626;COLMI 114x85 80077756 TYPE S SAK;C;COLMI;635;560;X;180;;105;S;S;104;1.50;2;SAK;90;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;160
565477;COLMI  100x70 TIONA 242 SEM PATCH;C;COLMI;525;490;X;140;140;140;S;N;;;3;SBK;73;SAK;70;;;;;;;SAK;70;MIC PERF LAT;MIC PERF TOTAL;;;;MIC PERF TOTAL;;70
565479;COLMI 100x70 RUF LAYOUT 2016 03 SEMPATCH;C;COLMI;525;490;X;140;140;140;S;N;;;3;SBK;73;SAK;70;;;;;;;SAK;70;MIC PERF LAT;MIC PERF TOTAL;;;;MIC PERF TOTAL;;70
565481;COLMI 100x70 RKB 2 LAYOUT 2016 03 SEM PA;L;COLMI;525;490;X;140;140;140;S;N;;;3;SBK;73;SAK;70;;;;;;;SAK;70;MIC PERF LAT;MIC PERF TOTAL;;;;MIC PERF TOTAL;;70
566766;COLME 109X81 EMB LISA 25KG 712436;C;COLME;600;535;C;170;;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
567005;COLMI 104X74 TYPE I II;L;COLMI;585;510;X;115;115;115;S;N;;;3;SAK;85;SPA;10;;;;;;;SAK;85;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;1030;35
567117;COLVA 78x56 60 CONCRETE 110160JX;C;COLVA;410;380;X;115;;115;S;N;;;2;SPG;80;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;45
567128;COLMI 96x71 LARGE BAG;L;COLMI;545;470;X;130;130;120;S;N;;;4;SPB;80;SLF;90;SPA;10;;;;;SLF;90;CILIN 2 TOT;CILIN 2 TOT;NÃO PERFURAR;;;CILIN 2 TOT;950;12
567158;COLMI 82x74  MEDIUM BAG;L;COLMI;585;395;X;120;120;120;S;N;;;4;SPB;80;SLF;90;SPA;10;;;;;SLF;90;NÃO PERFURAR;CILIN 2 TOT;NÃO PERFURAR;;;CILIN 2 TOT;800;12
567411;COLVA 74x58  50 FS CONCRETE 100450AX;C;COLVA;415;355;X;115;;115;S;N;;;3;BKI;83;PAX;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;720;28
568076;COLVA 83,5x62 80 CONCRETE 110180FX;C;COLVA;470;407;X;115;;115;S;N;;;2;SPG;80;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;80
569530;COLME142x128 9101 0327 SIPERNAT 22S 15KG;C;COLME;1050;700;C;150;;150;N;N;;;3;BKI;83;PAF;20;;;;;;;SAK;90;;;;;;;1410;45
569535;COLME142x128 9101 0363 SIPERNAT 340 20KG;S;COLME;1050;700;C;150;150;150;N;N;;;3;BKI;83;PAF;20;;;;;;;SAK;90;;;;;;;1410;45
569984;COLME 95x68 VE SAPP 25KG;C;COLME;505;465;C;140;;140;S;N;;;3;SDK;70;SPE;95;;;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;25
571008;COLMI  92X67 000642K 2 DOMESTIC IMSIL;C;COLMI;505;445;X;130;;125;S;N;;;3;SBK;73;SAK;70;;;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;45
571042;COLMI  98X73  6 IMSIL DOMEST 88 000643K;L;COLMI;530;480;X;165;165;125;S;N;;;3;SBK;73;SAK;70;;;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;;40
573373;COLME 111x83 Lignoflex Pecan Shell Flour;L;COLME;625;545;X;165;165;150;N;S;40;1.50;3;SAK;71;SAK;71;;;;;;;SAK;71;;;;;;;;75
575452;COLVA  98x71 412 PORTLAND  CEMENT TYPE 1;L;COLVA;570;480;X;105;105;105;S;N;;;3;SAK;90;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
576338;COLVA  95x71 400 BLUE BOND LON TYPE N;L;COLVA;570;460;X;105;105;105;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;930;30
576550;COLVA 76x50 ACIII BCA 20KG 3012252 M;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
576558;COLME 111x84 PLAIN SE REDUCTION BAG;L;COLME;625;545;X;175;175;150;N;S;40;1.50;3;SAK;71;SAK;71;;;;;;;SAK;71;;;;;;;;75
576929;COLMI 109x75  50 AU GOLD 1273 16;L;COLMI;570;535;X;140;140;140;S;N;;;3;SLF;91;SLF;91;;;;;;;SLF;91;CILIN 3 TOT;MIC PERF TOTAL;;;;CILIN 3 TOT;;75
576994;COLMI 111x77  50 GOLD DOMESTIC 1273-05;L;COLMI;585;545;X;150;150;140;S;N;;;3;SPB;80;SLF;91;;;;;;;SLF;91;CILIN 2 TOT;MIC PERF TOTAL;;;;CILIN 3 TOT;;60
576997;COLVA 76x50 ACIIIFLEX CZA 20KG 3012816 M;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
578620;COLVA 76X50 Grand Formats 20kg 3012254 M;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
578939;COLME 109X80 FEC AMIDOTEC 25KG ROTO SAK;C;COLME;615;535;C;150;;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;90
578940;COLME109X80 POLVILHO AZEDO  ROTO 25KG;C;COLME;615;535;C;150;;150;S;N;;;2;SDK;81;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;70
578941;COLME109X80 FEC AMIDOTEC 25KG ROTO SDK;C;COLME;615;535;C;150;;150;S;N;;;2;SDK;81;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;90
579041;COLVA 80x52Chapisco Alv Man 25kg 3013723;L;COLVA;380;390;X;105;105;105;S;N;;;2;SDK;70;;;;;;;;;SAK;60;NÃO PERFURAR;;;;;NANO PERF TOT;;17
579048;COLVA 80x52 Contrapiso 25kg 3013570;L;COLVA;380;390;X;105;105;105;S;N;;;2;SDK;70;;;;;;;;;SAK;60;NÃO PERFURAR;;;;;NANO PERF TOT;;20
579317;COLVA 100X74 SUP PORTLAND AZUL 42,5KG;L;COLVA;605;490;N;100;100;100;N;S;96;1.00;3;SAK;75;SAK;75;;;;;;;SAK;75;;;;;;;;50
580307;COLMI 68X60 MONOLOTHIC REFRAC MN0514 049;L;COLMI;435;330;X;115;115;115;N;N;;;4;SPB;80;SLF;90;PAS;10;;;;;SLF;90;;;;;;;670;7
580310;COLMI 76X60 MONOLOTHIC REFRAC MN0514 051;L;COLMI;435;370;X;127;127;127;N;N;;;4;SPB;80;SLF;90;PAS;10;;;;;SLF;90;;;;;;;750;8
580692;COLVA104x74 REENSAQUE POTY 50KG  3013556;L;COLVA;605;510;N;110;110;110;N;N;;;2;SAK;85;;;;;;;;;SAK;75;;;;;;;;110
581480;COLMI 111x77  SMO PRO2 1273-26K;L;COLMI;585;545;X;150;150;140;S;N;;;3;SLF;91;SLF;81;;;;;;;SLF;91;CILIN 2 TOT;MIC PERF TOTAL;;;;CILIN 3 TOT;;80
583440;COLMI 85x63 RM010000189 CODE 35;L;COLMI;495;405;C;105;95;105;S;N;;;2;SAK;85;;;;;;;;;SAK;85;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;70
583886;COLVA 109x75 CPIII40 50KG 8115766;C;COLVA;610;535;N;115;;115;S;N;;;2;SAK;85;;;;;;;;;SAK;70;NÃO PERFURAR;;;;;NANO PERF TOT;;100
583978;COLVA 107X76 CPIIF 50KG 8704948;C;COLVA;615;525;N;120;;120;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
586127;COLVA 78X50 MASSA PRONTA 20KG 3012471;L;COLVA;365;380;X;100;100;100;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;770;18
586179;COLMI 70X65 50MP Grout 2709 01;C;COLMI;495;330;X;115;;115;S;S;40;1.50;3;SBK;83;PAX;8;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;670;22
586411;COLVA 78X50 MASSA PRONTA 20KG 3012471 V2;L;COLVA;365;380;X;100;100;100;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;770;18
586581;COLVA 98X73 CEM TI ANDINO 08-00000221;C;COLVA;580;480;X;110;;110;S;S;72;1.00;4;SAK;70;SAK;70;PAX;10;;;;;SAK;70;MIC PERF TOTAL;MIC PERF TOTAL;NÃO PERFURAR;;;MIC PERF TOTAL;970;54
586588;COLMI 68X65 50 SPECPATCH 2709-10;L;COLMI;495;330;X;115;115;115;S;S;40;1.50;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;670;22
586589;COLMI 68X65 50 PRECISION  GROUT 2709-04;L;COLMI;495;330;X;115;115;115;S;S;40;1.50;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;670;22
586937;COLVA98x72 UE CONSTRUYES AL TOQUE 42,5KG;C;COLVA;580;480;X;105;;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
586943;COLVA 98x72 UE ASEGURAS TU OBRA 42,5;C;COLVA;580;480;X;105;;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
586964;COLVA 98x72 UE CONSTRYES P SIEMP 42,5;C;COLVA;580;480;X;105;;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
586990;COLVA 98X72 UE NO TE FALLA 42,5;C;COLVA;580;480;X;105;;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
586993;COLVA98x72 UE  AHORRAS TIEMPO Y DIN 42,5;C;COLVA;580;480;X;105;;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
587079;COLVA 98x74 Ug Constryes P Siemp 42,5kg;C;COLVA;575;480;X;125;;125;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
587087;COLVA 98x74 Ug No Te Falla 42,5kg;C;COLVA;575;480;X;125;;125;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
587341;COLVA 98x75 Portland Type I II - 773;L;COLVA;610;480;X;105;105;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;MIC PERF TOTAL;970;40
587345;COLVA 96x71  Mansory Type S - 776;L;COLVA;570;470;X;105;105;105;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;MIC PERF TOTAL;950;29
587363;COLVA 96x71  MANSORY TYPE N - 775;L;COLVA;570;470;X;105;105;105;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;MIC PERF TOTAL;950;45
587734;COLMI 85x63 6911 Animal Feed Grade;C;COLMI;470;415;X;130;120;130;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;840;35
588250;COLVA  70x56 Pis Piso Int Cza 9007176 R;L;COLVA;415;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
593315;COLVA 108X77 Mortero Tep 50kg;L;COLVA;620;530;V;125;125;125;S;N;;;2;SAK;90;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;120
593318;COLVA 106X78 CPC30R RS 50kg Tepeztingo;C;COLVA;620;520;V;125;;125;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;MIC PERF TOTAL;;100
593426;COLBA 109X100 Café Terrara 30kg;C;COLBA;905;530;F;;160;;N;N;;;3;SCK;86;SCK;86;;;;;;;SCK;86;;;;;;;;100
593650;COLVA 106X77 CPC30R 50kg Cerritos;C;COLVA;620;520;V;125;;125;S;S;36;1.00;2;SAK;90;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;MIC PERF TOTAL;;100
593667;COLVA108x79 MORTERO MAESTRO50KG MACUSPAN;C;COLVA;620;530;X;130;;130;S;N;;;2;SAK;90;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;45
593689;COLBA 109X90 CAFÉ ESP 30KG MINASUL VERDE;C;COLBA;805;530;F;160;;;N;N;;;3;SCK;86;SCK;86;;;;;;;SCK;86;;;;;;;;100
593960;COLVA 78x50 ACII 20KG 3012291 V3;L;COLVA;365;380;X;100;100;100;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;770;18
593961;COLVA 76x50 ACII 20KG 3012407 M;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
595063;COLVA108x79 MORTERO MAESTRO 50KG ORIZABA;C;COLVA;620;530;X;130;;130;S;N;;;2;SAK;90;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;100
596242;COLVA 76x50 ACIII Cinza 20kg 3012807 V2;C;COLVA;370;365;X;95;;95;S;N;;;3;SDK;70;PAX;10;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;740;15
599292;COLVA106X75 CEME CAMBA YACUSES IF30;C;COLVA;610;520;N;115;;115;S;N;;;2;SAK;90;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;NANO PERF TOT;;110
599547;5018 COLMI 68X61 705 PROSET PLUS WHITE;C;COLMI;460;330;X;115;115;115;S;N;;;4;BKI;73;SAK;60;PAX;10;;;;;SAK;60;NANO PERF TOT;CILIN 1 TOT;NÃO PERFURAR;;;CILIN 1 TOT;670;18
599635;COLMI 64X47 25 PRO PATCH PLUS 5008;C;COLMI;345;305;X;90;;90;S;N;;;4;BKI;73;SAK;60;PAX;10;;;;;SAK;60;NANO PERF TOT;CILIN 1 TOT;NÃO PERFURAR;;;CILIN 1 TOT;620;18
601805;COLMI 130x92 Z 106 HY;L;COLMI;675;635;C;200;200;200;S;S;64;1.00;4;SLF;90;SLF;90;SPA;10;;;;;SLF;90;NÃO PERFURAR;PERF 1 TOT;PERF 1 TOT;;;CILIN 2 TOT;1280;37
605248;COLVA  98x73 418 PORTLAND CEMENT TYPE N;L;COLVA;590;475;X;105;105;105;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;960;43
605432;COLMI 102x79 IND DEXTROSE 700473 SAK60;C;COLMI;600;495;C;150;;150;N;N;;;3;SAK;61;SAK;61;;;;;;;SAK;61;;;;;;;;33
